OutTemp,RoomTemp,HeatState,HeatStateSince,StartTemp
5.0,22.2,False,200.0,22.3
5.1,22.2,False,202.0,22.3
4.9,22.2,False,205.0,22.3
5.0,22.1,False,208.0,22.3
5.1,22.1,False,209.0,22.3
5.1,22.1,False,210.0,22.3
5.2,22.1,False,213.0,22.3
5.3,22.0,False,218.0,22.3
5.2,22.0,False,219.0,22.3
5.2,22.0,False,220.0,22.3
5.1,22.0,False,223.0,22.3
5.2,22.0,False,228.0,22.3
5.1,22.0,False,229.0,22.3
5.1,22.0,False,233.0,22.3
5.0,22.0,False,238.0,22.3
4.9,21.9,False,239.0,22.3
4.9,21.9,False,240.0,22.3
5.1,21.9,False,245.0,22.3
5.0,21.9,False,249.0,22.3
5.0,21.9,False,253.0,22.3
5.1,21.8,False,256.0,22.3
5.0,21.9,False,259.0,22.3
5.0,21.8,False,268.0,22.3
4.9,21.8,False,269.0,22.3
4.9,21.8,False,279.0,22.3
4.9,21.8,False,289.0,22.3
4.9,21.8,False,289.0,22.3
4.8,21.7,False,293.0,22.3
4.7,21.7,False,299.0,22.3
4.7,21.7,False,301.0,22.3
4.6,21.7,False,304.0,22.3
4.5,21.7,False,309.0,22.3
4.5,21.7,False,309.0,22.3
4.4,21.7,False,312.0,22.3
4.3,21.7,False,314.0,22.3
4.4,21.6,False,319.0,22.3
4.4,21.6,False,319.0,22.3
4.3,21.6,False,322.0,22.3
4.2,21.6,False,327.0,22.3
4.3,21.6,False,329.0,22.3
4.3,21.6,False,332.0,22.3
4.2,21.6,False,339.0,22.3
4.2,21.6,False,342.0,22.3
4.1,21.6,False,345.0,22.3
4.2,21.6,False,349.0,22.3
4.2,21.5,False,352.0,22.3
4.1,21.5,False,359.0,22.3
4.1,21.5,False,364.0,22.3
4.0,21.5,False,369.0,22.3
4.0,21.5,False,377.0,22.3
3.8,21.4,False,379.0,22.3
3.8,21.4,False,385.0,22.3
3.9,21.4,False,388.0,22.3
3.8,21.4,False,389.0,22.3
3.8,21.4,False,398.0,22.3
3.7,21.4,False,399.0,22.3
3.7,21.4,False,403.0,22.3
3.8,21.4,False,405.0,22.3
3.7,21.4,False,408.0,22.3
3.8,21.4,False,409.0,22.3
3.8,21.4,False,415.0,22.3
3.7,21.4,False,419.0,22.3
3.7,21.4,False,429.0,22.3
3.7,21.3,False,436.0,22.3
3.6,21.3,False,439.0,22.3
3.6,21.3,False,448.0,22.3
3.5,21.3,False,449.0,22.3
3.5,21.3,False,450.0,22.3
3.6,21.3,False,459.0,22.3
3.6,21.2,False,469.0,22.3
3.6,21.2,False,469.0,22.3
3.7,21.3,False,473.0,22.3
3.6,21.2,False,479.0,22.3
3.6,21.2,False,479.0,22.3
3.7,21.3,False,484.0,22.3
3.6,21.2,False,489.0,22.3
3.6,21.2,False,499.0,22.3
3.6,21.2,False,509.0,22.3
3.6,21.2,False,519.0,22.3
3.6,21.2,False,522.0,22.3
3.7,21.1,False,527.0,22.3
3.6,21.2,False,529.0,22.3
3.6,21.1,False,537.0,22.3
3.7,21.1,False,539.0,22.3
3.7,21.1,False,549.0,22.3
3.7,21.1,False,554.0,22.3
3.6,21.1,False,559.0,22.3
3.6,21.1,False,564.0,22.3
3.5,21.1,False,569.0,22.3
3.5,21.0,False,572.0,22.3
3.6,21.0,False,579.0,22.3
3.6,21.0,False,589.0,22.3
3.6,21.0,False,592.0,22.3
3.5,21.0,False,598.0,22.3
3.6,21.0,False,599.0,22.3
3.6,21.0,False,609.0,22.3
3.6,21.0,False,619.0,22.3
3.6,21.0,True,0.0,21.0
3.7,21.0,True,1.0,21.0
3.7,21.0,True,10.0,21.0
3.8,21.0,True,11.0,21.0
3.8,21.0,True,13.0,21.0
3.7,21.0,True,15.0,21.0
3.6,21.0,True,21.0,21.0
3.6,20.9,True,27.0,21.0
3.7,20.9,True,31.0,21.0
3.7,20.9,True,35.0,21.0
3.6,20.9,True,38.0,21.0
3.7,20.9,True,41.0,21.0
3.7,20.9,True,42.0,21.0
3.8,20.9,True,48.0,21.0
3.7,20.9,True,51.0,21.0
3.7,20.9,True,55.0,21.0
3.8,20.9,True,58.0,21.0
3.7,20.9,True,61.0,21.0
3.7,20.9,True,63.0,21.0
3.8,20.9,True,68.0,21.0
3.9,21.0,True,71.0,21.0
3.9,21.0,True,76.0,21.0
4.0,21.0,True,81.0,21.0
4.0,21.0,True,86.0,21.0
3.9,21.0,True,91.0,21.0
3.9,21.0,True,94.0,21.0
4.0,21.0,True,101.0,21.0
4.0,21.0,True,111.0,21.0
4.0,21.0,True,119.0,21.0
4.1,21.0,True,121.0,21.0
4.1,21.0,True,127.0,21.0
4.2,21.0,True,129.0,21.0
5.1,22.7,False,49.0,22.2
5.1,22.7,False,52.0,22.2
5.2,22.8,False,55.0,22.2
5.1,22.8,False,57.0,22.2
5.0,22.8,False,59.0,22.2
5.1,22.8,False,59.0,22.2
5.1,22.8,False,65.0,22.2
5.0,22.8,False,67.0,22.2
4.9,22.9,False,69.0,22.2
4.9,22.9,False,72.0,22.2
5.0,22.8,False,78.0,22.2
5.1,22.8,False,79.0,22.2
5.1,22.9,False,82.0,22.2
5.2,22.9,False,89.0,22.2
5.2,22.9,False,90.0,22.2
5.3,22.9,False,92.0,22.2
5.2,22.9,False,95.0,22.2
5.1,22.9,False,99.0,22.2
5.1,22.9,False,101.0,22.2
5.0,22.9,False,103.0,22.2
4.9,23.0,False,108.0,22.2
5.1,23.0,False,109.0,22.2
5.1,23.0,False,115.0,22.2
5.0,23.0,False,118.0,22.2
4.9,23.0,False,119.0,22.2
4.9,23.0,False,123.0,22.2
5.1,23.0,False,126.0,22.2
5.2,23.0,False,128.0,22.2
5.1,23.0,False,129.0,22.2
5.1,23.0,False,131.0,22.2
5.3,23.1,False,133.0,22.2
5.4,23.1,False,135.0,22.2
5.3,23.1,False,138.0,22.2
5.4,23.1,False,139.0,22.2
5.4,23.1,False,141.0,22.2
5.5,23.2,False,143.0,22.2
5.4,23.1,False,148.0,22.2
5.3,23.1,False,149.0,22.2
5.3,23.1,False,151.0,22.2
5.1,23.1,False,154.0,22.2
5.0,23.1,False,156.0,22.2
4.9,23.1,False,159.0,22.2
4.4,23.1,False,159.0,22.2
4.4,23.1,False,161.0,22.2
4.3,23.2,False,164.0,22.2
4.1,23.1,False,167.0,22.2
4.0,23.1,False,169.0,22.2
3.9,23.1,False,169.0,22.2
3.9,23.1,False,171.0,22.2
4.0,23.1,False,174.0,22.2
3.9,23.1,False,177.0,22.2
3.6,23.1,False,179.0,22.2
3.6,23.1,False,180.0,22.2
3.4,23.1,False,182.0,22.2
3.3,23.1,False,184.0,22.2
3.4,23.0,False,187.0,22.2
3.5,23.0,False,189.0,22.2
3.5,23.0,False,189.0,22.2
3.6,23.0,False,192.0,22.2
3.5,23.0,False,194.0,22.2
3.1,22.9,False,197.0,22.2
2.7,22.8,False,199.0,22.2
2.7,22.8,False,200.0,22.2
2.8,22.8,False,202.0,22.2
3.0,22.8,False,205.0,22.2
3.1,22.7,False,207.0,22.2
3.0,22.7,False,209.0,22.2
3.0,22.7,False,210.0,22.2
2.7,22.7,False,212.0,22.2
2.6,22.6,False,215.0,22.2
2.5,22.6,False,217.0,22.2
2.4,22.6,False,219.0,22.2
2.4,22.6,False,220.0,22.2
2.2,22.5,False,225.0,22.2
2.3,22.4,False,227.0,22.2
2.4,22.4,False,229.0,22.2
2.4,22.4,False,229.0,22.2
2.5,22.4,False,232.0,22.2
2.3,22.4,False,237.0,22.2
2.2,22.4,False,239.0,22.2
2.2,22.3,False,245.0,22.2
2.0,22.3,False,249.0,22.2
2.0,22.2,False,252.0,22.2
2.6,22.2,False,255.0,22.2
3.1,22.2,False,258.0,22.2
3.5,22.2,False,259.0,22.2
3.5,22.2,False,260.0,22.2
3.6,22.2,False,262.0,22.2
3.8,22.2,False,265.0,22.2
4.0,22.2,False,268.0,22.2
4.1,22.2,False,269.0,22.2
4.1,22.2,False,270.0,22.2
4.3,22.1,False,272.0,22.2
4.4,22.1,False,279.0,22.2
4.4,22.0,False,283.0,22.2
4.5,22.0,False,285.0,22.2
4.6,22.0,False,288.0,22.2
4.5,22.0,False,289.0,22.2
4.5,22.0,False,295.0,22.2
4.6,22.0,False,298.0,22.2
4.7,22.0,False,299.0,22.2
4.7,22.0,False,303.0,22.2
4.6,21.9,False,308.0,22.2
4.5,21.9,False,309.0,22.2
4.5,21.9,False,310.0,22.2
4.9,21.9,False,313.0,22.2
5.0,21.9,False,315.0,22.2
5.1,21.9,False,318.0,22.2
5.3,21.9,False,319.0,22.2
5.3,21.9,False,321.0,22.2
5.5,21.9,False,323.0,22.2
5.3,21.8,False,328.0,22.2
5.0,21.8,False,329.0,22.2
5.0,21.8,False,331.0,22.2
5.1,21.8,False,334.0,22.2
5.3,21.8,False,336.0,22.2
5.4,21.8,False,339.0,22.2
5.4,21.8,False,344.0,22.2
5.5,21.8,False,346.0,22.2
5.4,21.8,False,349.0,22.2
5.5,21.8,False,349.0,22.2
5.5,21.8,False,354.0,22.2
5.6,21.8,False,359.0,22.2
5.6,21.8,False,360.0,22.2
5.7,21.8,False,364.0,22.2
5.6,21.7,False,369.0,22.2
5.6,21.7,False,369.0,22.2
5.7,21.7,False,372.0,22.2
5.8,21.7,False,374.0,22.2
5.7,21.7,False,377.0,22.2
5.9,21.7,False,379.0,22.2
5.9,21.7,False,382.0,22.2
6.0,21.7,False,385.0,22.2
5.9,21.6,False,387.0,22.2
6.0,21.6,False,389.0,22.2
6.0,21.6,False,394.0,22.2
6.1,21.6,False,397.0,22.2
6.2,21.6,False,399.0,22.2
6.2,21.6,False,405.0,22.2
6.3,21.6,False,407.0,22.2
6.4,21.6,False,409.0,22.2
6.4,21.6,False,414.0,22.2
6.2,21.6,False,419.0,22.2
6.2,21.6,False,422.0,22.2
6.3,21.7,False,424.0,22.2
6.2,21.8,False,426.0,22.2
6.3,21.8,False,429.0,22.2
6.3,21.8,False,429.0,22.2
6.2,21.8,False,432.0,22.2
6.3,22.0,False,439.0,22.2
6.3,22.0,False,440.0,22.2
6.4,22.0,False,442.0,22.2
6.6,22.1,False,445.0,22.2
6.5,22.1,False,447.0,22.2
6.6,22.2,False,449.0,22.2
6.6,22.2,False,449.0,22.2
6.7,22.2,False,452.0,22.2
6.6,22.2,False,455.0,22.2
6.8,22.2,False,457.0,22.2
6.7,22.2,False,459.0,22.2
6.7,22.4,False,468.0,22.2
6.9,22.4,False,469.0,22.2
6.9,22.4,False,470.0,22.2
6.8,22.3,False,472.0,22.2
6.9,22.3,False,475.0,22.2
7.0,22.3,False,479.0,22.2
7.0,22.3,False,483.0,22.2
7.1,22.2,False,489.0,22.2
7.1,22.0,False,498.0,22.2
7.2,22.0,False,499.0,22.2
7.2,22.0,False,501.0,22.2
7.3,22.0,False,503.0,22.2
7.2,22.0,False,505.0,22.2
7.4,21.9,False,508.0,22.2
7.5,21.9,False,509.0,22.2
7.5,21.8,False,513.0,22.2
7.6,21.8,False,518.0,22.2
7.7,21.8,False,519.0,22.2
7.7,21.8,False,520.0,22.2
7.8,21.7,False,529.0,22.2
7.8,21.7,False,531.0,22.2
7.9,21.7,False,533.0,22.2
7.8,21.7,False,536.0,22.2
7.9,21.7,False,538.0,22.2
7.8,21.7,False,539.0,22.2
7.8,21.7,False,541.0,22.2
7.7,21.6,False,546.0,22.2
7.8,21.6,False,549.0,22.2
7.6,21.6,False,549.0,22.2
7.6,21.6,False,551.0,22.2
7.7,21.6,False,554.0,22.2
7.8,21.6,False,559.0,22.2
7.7,21.6,False,559.0,22.2
7.7,21.6,False,561.0,22.2
7.6,21.6,False,569.0,22.2
7.6,21.5,False,576.0,22.2
5.3,21.5,False,579.0,22.2
5.3,21.5,False,579.0,22.2
3.6,21.5,False,582.0,22.2
3.7,21.5,False,587.0,22.2
4.2,21.5,False,589.0,22.2
4.2,21.5,False,589.0,22.2
4.6,21.5,False,592.0,22.2
4.8,21.5,False,594.0,22.2
4.9,21.4,False,599.0,22.2
4.9,21.4,False,599.0,22.2
5.0,21.4,False,602.0,22.2
5.1,21.4,False,609.0,22.2
5.1,21.4,False,614.0,22.2
4.9,21.4,False,619.0,22.2
4.9,21.4,False,620.0,22.2
4.7,21.4,False,622.0,22.2
4.5,21.4,False,627.0,22.2
4.3,21.4,False,629.0,22.2
4.3,21.4,True,0.0,21.4
4.4,21.4,True,2.0,21.4
4.3,21.3,True,5.0,21.4
4.2,21.4,True,9.0,21.4
4.2,21.4,True,10.0,21.4
4.3,21.3,True,13.0,21.4
4.2,21.3,True,16.0,21.4
4.0,21.3,True,19.0,21.4
4.0,21.3,True,25.0,21.4
3.9,21.3,True,29.0,21.4
3.9,21.3,True,30.0,21.4
3.8,21.3,True,36.0,21.4
4.0,21.3,True,38.0,21.4
3.9,21.3,True,39.0,21.4
3.9,21.3,True,41.0,21.4
3.8,21.3,True,45.0,21.4
4.0,21.3,True,49.0,21.4
4.0,21.3,True,53.0,21.4
3.8,21.3,True,55.0,21.4
3.7,21.3,True,58.0,21.4
3.6,21.2,True,59.0,21.4
3.6,21.3,True,69.0,21.4
3.6,21.3,True,71.0,21.4
3.4,21.4,True,73.0,21.4
3.6,21.4,True,79.0,21.4
3.6,21.5,True,86.0,21.4
3.1,21.5,True,89.0,21.4
3.1,21.5,True,96.0,21.4
3.2,21.5,True,99.0,21.4
3.2,21.5,True,101.0,21.4
3.3,21.5,True,104.0,21.4
3.6,21.4,True,109.0,21.4
3.9,21.4,True,109.0,21.4
3.9,21.5,True,111.0,21.4
3.7,21.4,True,114.0,21.4
3.4,21.4,True,117.0,21.4
3.7,21.4,True,119.0,21.4
3.7,21.4,True,122.0,21.4
3.8,21.4,True,124.0,21.4
3.9,21.4,True,127.0,21.4
4.0,21.4,True,129.0,21.4
4.0,21.4,True,132.0,21.4
3.9,21.4,True,134.0,21.4
6.9,21.8,True,96.0,22.0
6.9,21.8,True,104.0,22.0
7.0,21.8,True,106.0,22.0
7.0,21.8,True,106.0,22.0
7.2,21.8,True,109.0,22.0
7.1,21.8,True,114.0,22.0
7.2,21.8,True,116.0,22.0
7.2,21.8,True,116.0,22.0
7.1,21.8,True,119.0,22.0
6.9,21.8,True,124.0,22.0
6.8,21.8,True,126.0,22.0
6.8,21.8,True,126.0,22.0
6.7,21.8,True,129.0,22.0
6.8,21.8,True,131.0,22.0
6.9,21.8,True,136.0,22.0
6.9,21.8,True,136.0,22.0
6.8,21.9,True,146.0,22.0
6.8,21.9,True,146.0,22.0
7.0,22.0,True,151.0,22.0
6.9,22.0,True,156.0,22.0
6.9,22.1,True,159.0,22.0
6.8,22.1,True,162.0,22.0
6.7,22.2,True,166.0,22.0
6.7,22.2,False,0.0,22.2
6.4,22.2,False,2.0,22.2
6.5,22.3,False,5.0,22.2
6.7,22.4,False,8.0,22.2
6.6,22.4,False,9.0,22.2
6.6,22.4,False,10.0,22.2
6.5,22.4,False,13.0,22.2
6.6,22.5,False,18.0,22.2
6.5,22.5,False,19.0,22.2
6.5,22.6,False,22.0,22.2
6.4,22.6,False,25.0,22.2
6.3,22.6,False,28.0,22.2
6.2,22.6,False,29.0,22.2
6.2,22.7,False,38.0,22.2
6.3,22.7,False,39.0,22.2
6.3,22.8,False,45.0,22.2
6.4,22.8,False,48.0,22.2
6.5,22.8,False,49.0,22.2
6.5,22.8,False,50.0,22.2
6.7,22.8,False,55.0,22.2
6.6,22.9,False,59.0,22.2
6.6,22.9,False,63.0,22.2
6.5,22.8,False,68.0,22.2
6.4,22.8,False,69.0,22.2
6.4,22.7,False,76.0,22.2
6.3,22.7,False,78.0,22.2
6.2,22.6,False,79.0,22.2
6.2,22.6,False,86.0,22.2
6.1,22.5,False,88.0,22.2
6.2,22.5,False,89.0,22.2
6.2,22.4,False,99.0,22.2
6.2,22.3,False,109.0,22.2
6.2,22.2,False,117.0,22.2
6.1,22.2,False,119.0,22.2
6.1,22.2,False,122.0,22.2
6.0,22.1,False,129.0,22.2
6.0,22.1,False,132.0,22.2
6.1,22.1,False,137.0,22.2
6.0,22.1,False,139.0,22.2
6.0,22.1,False,142.0,22.2
6.1,22.1,False,144.0,22.2
6.0,22.1,False,149.0,22.2
6.0,22.1,False,149.0,22.2
5.7,22.0,False,152.0,22.2
5.6,22.0,False,154.0,22.2
5.8,22.0,False,159.0,22.2
5.8,22.0,False,161.0,22.2
5.9,22.0,False,163.0,22.2
5.8,22.0,False,169.0,22.2
5.8,22.0,False,172.0,22.2
6.0,22.0,False,174.0,22.2
6.1,22.0,False,177.0,22.2
5.9,22.0,False,179.0,22.2
5.9,22.0,False,182.0,22.2
6.0,22.0,False,189.0,22.2
6.0,21.9,False,195.0,22.2
6.1,21.9,False,199.0,22.2
6.1,21.9,False,200.0,22.2
6.0,21.9,False,209.0,22.2
6.0,21.9,False,210.0,22.2
5.9,21.8,False,213.0,22.2
6.0,21.8,False,215.0,22.2
6.2,21.8,False,219.0,22.2
6.2,21.9,False,220.0,22.2
6.1,21.8,False,223.0,22.2
6.0,21.8,False,229.0,22.2
6.0,21.8,False,230.0,22.2
5.9,21.8,False,233.0,22.2
5.7,21.8,False,235.0,22.2
5.6,21.8,False,238.0,22.2
5.7,21.8,False,239.0,22.2
5.7,21.8,False,240.0,22.2
5.4,21.8,False,243.0,22.2
5.0,21.8,False,246.0,22.2
4.7,21.8,False,249.0,22.2
4.7,21.8,False,259.0,22.2
4.7,21.8,False,260.0,22.2
4.8,21.8,False,265.0,22.2
4.7,21.8,False,269.0,22.2
4.7,21.8,False,271.0,22.2
4.6,21.8,False,275.0,22.2
4.4,21.8,False,279.0,22.2
4.4,21.7,False,281.0,22.2
4.5,21.7,False,284.0,22.2
4.6,21.8,False,286.0,22.2
4.7,21.7,False,289.0,22.2
4.7,21.7,False,294.0,22.2
4.6,21.7,False,299.0,22.2
4.6,21.7,False,304.0,22.2
4.5,21.7,False,307.0,22.2
4.6,21.7,False,309.0,22.2
4.6,21.7,False,311.0,22.2
4.7,21.6,False,319.0,22.2
4.7,21.6,False,321.0,22.2
4.6,21.7,False,329.0,22.2
4.6,21.7,False,334.0,22.2
4.7,21.6,False,336.0,22.2
4.8,21.6,False,339.0,22.2
4.8,21.6,False,341.0,22.2
4.7,21.6,False,347.0,22.2
4.5,21.6,False,349.0,22.2
4.5,21.6,False,352.0,22.2
4.4,21.6,False,357.0,22.2
4.3,21.6,False,359.0,22.2
4.3,21.6,False,360.0,22.2
4.2,21.6,False,362.0,22.2
4.1,21.6,False,365.0,22.2
4.3,21.6,False,369.0,22.2
4.3,21.6,False,370.0,22.2
4.4,21.5,False,377.0,22.2
4.5,21.5,False,379.0,22.2
4.5,21.6,False,383.0,22.2
4.4,21.5,False,389.0,22.2
4.4,21.5,False,398.0,22.2
4.5,21.5,False,399.0,22.2
4.5,21.5,False,400.0,22.2
4.6,21.5,False,406.0,22.2
4.7,21.5,False,409.0,22.2
4.7,21.5,False,411.0,22.2
4.6,21.5,False,415.0,22.2
4.5,21.5,False,418.0,22.2
4.6,21.5,False,419.0,22.2
4.6,21.5,False,420.0,22.2
4.5,21.5,False,428.0,22.2
4.4,21.5,False,429.0,22.2
4.4,21.4,False,431.0,22.2
4.3,21.5,False,435.0,22.2
4.2,21.4,False,438.0,22.2
4.1,21.4,False,439.0,22.2
4.1,21.4,False,441.0,22.2
4.0,21.4,False,448.0,22.2
3.9,21.4,False,449.0,22.2
3.9,21.4,False,451.0,22.2
3.7,21.4,False,458.0,22.2
3.6,21.4,False,459.0,22.2
3.6,21.4,False,469.0,22.2
3.6,21.4,False,471.0,22.2
3.5,21.4,False,478.0,22.2
3.4,21.4,False,479.0,22.2
3.4,21.4,False,484.0,22.2
3.3,21.4,False,489.0,22.2
3.3,21.4,False,491.0,22.2
3.2,21.4,False,497.0,22.2
3.1,21.3,False,499.0,22.2
3.2,21.3,False,499.0,22.2
3.2,21.3,False,501.0,22.2
3.3,21.4,False,504.0,22.2
3.2,21.4,False,507.0,22.2
3.3,21.4,False,509.0,22.2
3.3,21.3,True,0.0,21.3
3.2,21.3,True,4.0,21.3
3.1,21.3,True,7.0,21.3
3.3,21.3,True,7.0,21.3
3.3,21.3,True,9.0,21.3
3.2,21.3,True,14.0,21.3
3.3,21.3,True,17.0,21.3
3.3,21.3,True,17.0,21.3
3.2,21.3,True,20.0,21.3
3.1,21.3,True,22.0,21.3
2.7,21.3,True,25.0,21.3
3.2,21.3,True,27.0,21.3
3.2,21.3,True,28.0,21.3
3.3,21.3,True,35.0,21.3
3.5,21.3,True,37.0,21.3
3.5,21.3,True,38.0,21.3
3.7,21.3,True,40.0,21.3
4.0,21.2,True,43.0,21.3
4.1,21.3,True,47.0,21.3
4.1,21.3,True,48.0,21.3
4.0,21.2,True,51.0,21.3
3.9,21.3,True,53.0,21.3
4.0,21.3,True,56.0,21.3
3.9,21.3,True,57.0,21.3
3.9,21.3,True,58.0,21.3
4.0,21.3,True,61.0,21.3
4.1,21.2,True,63.0,21.3
4.3,21.2,True,66.0,21.3
4.4,21.2,True,67.0,21.3
4.4,21.2,True,68.0,21.3
4.5,21.2,True,71.0,21.3
4.6,21.2,True,74.0,21.3
4.8,21.2,True,76.0,21.3
4.9,21.3,True,77.0,21.3
4.9,21.3,True,81.0,21.3
5.0,21.3,True,83.0,21.3
5.1,21.4,True,86.0,21.3
5.0,21.4,True,87.0,21.3
5.0,21.6,True,91.0,21.3
4.9,21.6,True,94.0,21.3
5.0,21.6,True,97.0,21.3
5.0,21.6,True,99.0,21.3
4.9,21.7,True,101.0,21.3
4.8,21.8,True,103.0,21.3
4.7,21.8,True,106.0,21.3
4.6,21.8,True,107.0,21.3
4.6,21.8,True,108.0,21.3
3.8,21.8,True,111.0,21.3
3.6,21.8,True,117.0,21.3
3.6,21.8,True,119.0,21.3
3.5,21.8,True,123.0,21.3
3.3,21.7,True,126.0,21.3
3.1,21.7,True,127.0,21.3
3.1,21.7,True,129.0,21.3
2.9,21.7,True,132.0,21.3
3.0,21.7,True,134.0,21.3
3.1,21.8,True,136.0,21.3
8.5,23.4,False,450.0,22.2
8.5,23.4,False,451.0,22.2
8.4,23.4,False,454.0,22.2
8.3,23.4,False,456.0,22.2
8.2,23.4,False,459.0,22.2
8.1,23.4,False,460.0,22.2
8.1,23.4,False,464.0,22.2
8.0,23.4,False,469.0,22.2
7.9,23.4,False,470.0,22.2
7.9,23.4,False,475.0,22.2
7.8,23.4,False,480.0,22.2
7.8,23.4,False,487.0,22.2
7.9,23.4,False,490.0,22.2
7.9,23.4,False,492.0,22.2
8.0,23.4,False,500.0,22.2
8.0,23.4,False,509.0,22.2
7.9,23.4,False,510.0,22.2
7.9,23.4,False,515.0,22.2
7.8,23.4,False,520.0,22.2
7.8,23.4,False,520.0,22.2
7.7,23.4,False,522.0,22.2
7.6,23.4,False,524.0,22.2
7.7,23.4,False,527.0,22.2
7.8,23.4,False,530.0,22.2
7.8,23.4,False,530.0,22.2
7.7,23.4,False,532.0,22.2
7.8,23.4,False,534.0,22.2
7.9,23.4,False,537.0,22.2
7.8,23.4,False,540.0,22.2
7.8,23.4,False,547.0,22.2
7.9,23.4,False,549.0,22.2
7.7,23.4,False,550.0,22.2
7.7,23.4,False,551.0,22.2
7.6,23.4,False,555.0,22.2
7.8,23.4,False,557.0,22.2
8.2,23.4,False,560.0,22.2
8.2,23.4,False,560.0,22.2
8.5,23.5,False,562.0,22.2
8.6,23.5,False,567.0,22.2
8.7,23.4,False,570.0,22.2
8.7,23.4,False,570.0,22.2
8.9,23.4,False,572.0,22.2
9.0,23.4,False,575.0,22.2
9.1,23.4,False,580.0,22.2
9.1,23.3,False,585.0,22.2
9.0,23.2,False,587.0,22.2
8.9,23.2,False,590.0,22.2
8.9,23.0,False,598.0,22.2
9.0,23.0,False,600.0,22.2
9.0,23.0,False,601.0,22.2
8.9,22.9,False,608.0,22.2
9.0,22.8,False,610.0,22.2
9.0,22.8,False,613.0,22.2
9.1,22.7,False,618.0,22.2
9.2,22.7,False,620.0,22.2
9.2,22.7,False,623.0,22.2
9.3,22.6,False,628.0,22.2
9.4,22.6,False,630.0,22.2
9.4,22.6,False,631.0,22.2
9.5,22.6,False,636.0,22.2
9.4,22.6,False,638.0,22.2
9.3,22.6,False,640.0,22.2
9.3,22.5,False,643.0,22.2
9.2,22.5,False,646.0,22.2
9.1,22.5,False,650.0,22.2
9.1,22.4,False,651.0,22.2
9.2,22.4,False,653.0,22.2
9.1,22.4,False,659.0,22.2
8.6,22.4,False,660.0,22.2
8.6,22.3,False,666.0,22.2
8.7,22.3,False,669.0,22.2
8.6,22.3,False,670.0,22.2
8.6,22.3,False,671.0,22.2
8.2,22.3,False,674.0,22.2
7.9,22.3,False,676.0,22.2
7.7,22.3,False,679.0,22.2
7.6,22.3,False,680.0,22.2
7.6,22.3,False,682.0,22.2
7.8,22.3,False,684.0,22.2
8.0,22.2,False,687.0,22.2
8.4,22.2,False,689.0,22.2
8.5,22.2,False,690.0,22.2
8.5,22.2,False,692.0,22.2
8.2,22.2,False,694.0,22.2
7.9,22.2,False,697.0,22.2
7.8,22.2,False,699.0,22.2
7.7,22.2,False,700.0,22.2
7.7,22.2,False,702.0,22.2
8.3,22.2,False,704.0,22.2
8.4,22.2,False,707.0,22.2
8.7,22.2,False,709.0,22.2
8.9,22.2,False,710.0,22.2
8.9,22.2,False,717.0,22.2
8.2,22.1,False,719.0,22.2
7.1,22.1,False,720.0,22.2
7.1,22.1,False,724.0,22.2
7.6,22.1,False,729.0,22.2
7.5,22.1,False,730.0,22.2
7.5,22.0,False,732.0,22.2
7.7,22.1,False,735.0,22.2
8.0,22.0,False,737.0,22.2
7.9,22.0,False,740.0,22.2
7.9,22.0,False,740.0,22.2
7.6,22.0,False,742.0,22.2
7.5,22.0,False,747.0,22.2
7.1,22.0,False,750.0,22.2
7.1,22.0,False,750.0,22.2
6.6,22.0,False,753.0,22.2
6.1,22.0,False,758.0,22.2
5.8,21.9,False,760.0,22.2
5.8,21.9,False,761.0,22.2
5.7,22.0,False,763.0,22.2
5.6,21.9,False,768.0,22.2
5.5,21.9,False,770.0,22.2
5.5,21.9,False,776.0,22.2
5.4,21.9,False,778.0,22.2
5.5,21.9,False,780.0,22.2
5.5,21.9,False,783.0,22.2
5.6,21.9,False,788.0,22.2
5.8,21.8,False,790.0,22.2
5.8,21.9,False,793.0,22.2
6.0,21.9,False,796.0,22.2
6.1,21.8,False,800.0,22.2
6.1,21.8,False,806.0,22.2
6.2,21.8,False,810.0,22.2
6.2,21.8,False,816.0,22.2
6.1,21.8,False,818.0,22.2
6.0,21.8,False,820.0,22.2
6.0,21.8,False,828.0,22.2
5.9,21.8,False,830.0,22.2
5.9,21.8,False,831.0,22.2
5.8,21.8,False,833.0,22.2
5.7,21.8,False,840.0,22.2
5.7,21.7,False,846.0,22.2
5.8,21.7,False,850.0,22.2
5.8,21.7,False,851.0,22.2
5.7,21.7,False,859.0,22.2
5.6,21.7,False,860.0,22.2
5.6,21.7,False,862.0,22.2
5.5,21.7,False,864.0,22.2
5.4,21.7,False,867.0,22.2
5.3,21.7,False,870.0,22.2
5.3,21.6,False,877.0,22.2
5.2,21.7,False,879.0,22.2
5.3,21.7,False,880.0,22.2
5.3,21.6,False,887.0,22.2
5.1,21.6,False,889.0,22.2
5.0,21.6,False,890.0,22.2
5.0,21.6,False,894.0,22.2
4.8,21.6,False,897.0,22.2
4.6,21.6,False,900.0,22.2
4.6,21.6,False,901.0,22.2
4.5,21.6,False,904.0,22.2
4.6,21.6,False,907.0,22.2
4.5,21.6,False,910.0,22.2
4.5,21.6,False,915.0,22.2
4.6,21.6,False,918.0,22.2
4.5,21.6,False,920.0,22.2
4.5,21.6,False,920.0,22.2
4.6,21.6,False,922.0,22.2
4.5,21.6,False,925.0,22.2
